"No.","Time","Source","Destination","Protocol","Length","Info","TCP header length","DSCP","DSCP Value","QoS","TOS","tcp_delta_time","tcp_rel_time"
"1538","9.999277","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=167937 Win=65535 Len=0","20","2","2","","","0.000050000","0.335307000"
"1539","9.999328","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=170857 Win=65535 Len=0","20","2","2","","","0.000051000","0.335358000"
"1540","9.999380","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=172033 Win=65535 Len=0","20","2","2","","","0.000052000","0.335410000"
"1547","9.999705","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=174953 Win=65535 Len=0","20","2","2","","","0.000085000","0.335735000"
"1551","9.999833","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=177589 Win=65535 Len=0","20","2","2","","","0.000099000","0.335863000"
"1552","9.999878","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=180225 Win=65535 Len=0","20","2","2","","","0.000045000","0.335908000"
"1553","9.999928","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=183145 Win=65535 Len=0","20","2","2","","","0.000050000","0.335958000"
"1554","9.999980","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=184321 Win=65535 Len=0","20","2","2","","","0.000052000","0.336010000"
"1561","10.000321","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=187241 Win=65535 Len=0","20","2","2","","","0.000097000","0.336351000"
"1565","10.000433","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=189877 Win=65535 Len=0","20","2","2","","","0.000085000","0.336463000"
"1566","10.000476","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=192513 Win=65535 Len=0","20","2","2","","","0.000043000","0.336506000"
"1567","10.000530","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=195433 Win=65535 Len=0","20","2","2","","","0.000054000","0.336560000"
"1568","10.000580","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=196609 Win=65535 Len=0","20","2","2","","","0.000050000","0.336610000"
"1575","10.000910","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=199529 Win=65535 Len=0","20","2","2","","","0.000117000","0.336940000"
"1579","10.001027","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=202165 Win=65535 Len=0","20","2","2","","","0.000090000","0.337057000"
"1580","10.001071","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=204801 Win=65535 Len=0","20","2","2","","","0.000044000","0.337101000"
"1581","10.001120","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=207721 Win=65535 Len=0","20","2","2","","","0.000049000","0.337150000"
"1582","10.001173","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=208897 Win=65535 Len=0","20","2","2","","","0.000053000","0.337203000"
"1589","10.001505","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=211817 Win=65535 Len=0","20","2","2","","","0.000117000","0.337535000"
"1593","10.001622","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=214453 Win=65535 Len=0","20","2","2","","","0.000085000","0.337652000"
"1594","10.001667","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=217089 Win=65535 Len=0","20","2","2","","","0.000045000","0.337697000"
"1595","10.001718","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=220009 Win=65535 Len=0","20","2","2","","","0.000051000","0.337748000"
"1596","10.001792","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=221185 Win=65535 Len=0","20","2","2","","","0.000074000","0.337822000"
"1603","10.002101","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=222645 Win=65535 Len=0","20","2","2","","","0.000088000","0.338131000"
"1607","10.002213","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=224105 Win=65535 Len=0","20","2","2","","","0.000086000","0.338243000"
"1608","10.002257","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=225281 Win=65535 Len=0","20","2","2","","","0.000044000","0.338287000"
"1609","10.002335","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=226741 Win=65535 Len=0","20","2","2","","","0.000078000","0.338365000"
"1610","10.002379","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=228201 Win=65535 Len=0","20","2","2","","","0.000044000","0.338409000"
"1611","10.002430","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=229377 Win=65535 Len=0","20","2","2","","","0.000051000","0.338460000"
"1612","10.002481","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=230837 Win=65535 Len=0","20","2","2","","","0.000051000","0.338511000"
"1616","10.002610","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=232297 Win=65535 Len=0","20","2","2","","","0.000053000","0.338640000"
"1617","10.002653","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=233473 Win=65535 Len=0","20","2","2","","","0.000043000","0.338683000"
"1618","10.002704","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=234933 Win=65535 Len=0","20","2","2","","","0.000051000","0.338734000"
"1622","10.002833","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=236393 Win=65535 Len=0","20","2","2","","","0.000054000","0.338863000"
"1623","10.002885","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=237569 Win=65535 Len=0","20","2","2","","","0.000052000","0.338915000"
"1624","10.002928","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=239029 Win=65535 Len=0","20","2","2","","","0.000043000","0.338958000"
"1625","10.002980","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=240489 Win=65535 Len=0","20","2","2","","","0.000052000","0.339010000"
"1626","10.003028","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=241665 Win=65535 Len=0","20","2","2","","","0.000048000","0.339058000"
"1633","10.003219","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=243125 Win=65535 Len=0","20","2","2","","","0.000051000","0.339249000"
"1634","10.003263","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=244585 Win=65535 Len=0","20","2","2","","","0.000044000","0.339293000"
"1635","10.003314","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=245761 Win=65535 Len=0","20","2","2","","","0.000051000","0.339344000"
"1639","10.003425","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=247221 Win=65535 Len=0","20","2","2","","","0.000048000","0.339455000"
"1640","10.003469","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=248681 Win=65535 Len=0","20","2","2","","","0.000044000","0.339499000"
"1641","10.003518","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=249857 Win=65535 Len=0","20","2","2","","","0.000049000","0.339548000"
"1645","10.003631","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=251317 Win=65535 Len=0","20","2","2","","","0.000085000","0.339661000"
"1646","10.003675","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=252777 Win=65535 Len=0","20","2","2","","","0.000044000","0.339705000"
"1647","10.003723","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=253953 Win=65535 Len=0","20","2","2","","","0.000048000","0.339753000"
"1651","10.003846","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=255413 Win=65535 Len=0","20","2","2","","","0.000094000","0.339876000"
"1652","10.003890","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=256873 Win=65535 Len=0","20","2","2","","","0.000044000","0.339920000"
"1656","10.004023","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=258049 Win=65535 Len=0","20","2","2","","","0.000054000","0.340053000"
"1657","10.004067","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=260969 Win=65535 Len=0","20","2","2","","","0.000044000","0.340097000"
"1658","10.004118","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=263605 Win=65535 Len=0","20","2","2","","","0.000051000","0.340148000"
"1659","10.004170","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=266241 Win=65535 Len=0","20","2","2","","","0.000052000","0.340200000"
"1669","10.004579","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=278529 Win=65535 Len=0","20","2","2","","","0.000136000","0.340609000"
"1679","10.005151","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=281449 Win=65535 Len=0","20","2","2","","","0.000085000","0.341181000"
"1680","10.005196","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=284085 Win=65535 Len=0","20","2","2","","","0.000045000","0.341226000"
"1681","10.005250","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=286721 Win=65535 Len=0","20","2","2","","","0.000054000","0.341280000"
"1682","10.005301","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=289641 Win=65535 Len=0","20","2","2","","","0.000051000","0.341331000"
"1683","10.005352","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=290817 Win=65535 Len=0","20","2","2","","","0.000051000","0.341382000"
"1693","10.005780","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=293737 Win=65535 Len=0","20","2","2","","","0.000127000","0.341810000"
"1694","10.005825","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=296373 Win=65535 Len=0","20","2","2","","","0.000045000","0.341855000"
"1695","10.005877","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=299009 Win=65535 Len=0","20","2","2","","","0.000052000","0.341907000"
"1696","10.005929","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=301929 Win=65535 Len=0","20","2","2","","","0.000052000","0.341959000"
"1697","10.005978","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=303105 Win=65535 Len=0","20","2","2","","","0.000049000","0.342008000"
"1707","10.006418","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=306025 Win=65535 Len=0","20","2","2","","","0.000087000","0.342448000"
"1708","10.006463","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=308661 Win=65535 Len=0","20","2","2","","","0.000045000","0.342493000"
"1709","10.006516","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=311297 Win=65535 Len=0","20","2","2","","","0.000053000","0.342546000"
"1710","10.006568","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=314217 Win=65535 Len=0","20","2","2","","","0.000052000","0.342598000"
"1711","10.006616","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=315393 Win=65535 Len=0","20","2","2","","","0.000048000","0.342646000"
"1721","10.007026","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=316853 Win=65535 Len=0","20","2","2","","","0.000080000","0.343056000"
"1722","10.007070","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=318313 Win=65535 Len=0","20","2","2","","","0.000044000","0.343100000"
"1723","10.007119","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=319489 Win=65535 Len=0","20","2","2","","","0.000049000","0.343149000"
"1724","10.007171","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=320949 Win=65535 Len=0","20","2","2","","","0.000052000","0.343201000"
"1725","10.007223","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=322409 Win=65535 Len=0","20","2","2","","","0.000052000","0.343253000"
"1726","10.007274","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=323585 Win=65535 Len=0","20","2","2","","","0.000051000","0.343304000"
"1727","10.007320","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=325045 Win=65535 Len=0","20","2","2","","","0.000046000","0.343350000"
"1731","10.007436","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=326505 Win=65535 Len=0","20","2","2","","","0.000083000","0.343466000"
"1732","10.007480","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=327681 Win=65535 Len=0","20","2","2","","","0.000044000","0.343510000"
"1733","10.007529","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=330601 Win=65535 Len=0","20","2","2","","","0.000049000","0.343559000"
"1737","10.007639","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=333237 Win=65535 Len=0","20","2","2","","","0.000079000","0.343669000"
"1738","10.007684","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=335873 Win=65535 Len=0","20","2","2","","","0.000045000","0.343714000"
"1742","10.007834","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=338793 Win=65535 Len=0","20","2","2","","","0.000076000","0.343864000"
"1743","10.007878","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=339969 Win=65535 Len=0","20","2","2","","","0.000044000","0.343908000"
"1753","10.008245","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=352257 Win=65535 Len=0","20","2","2","","","0.000099000","0.344275000"
"1763","10.008791","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=355177 Win=65535 Len=0","20","2","2","","","0.000107000","0.344821000"
"1764","10.008837","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=357813 Win=65535 Len=0","20","2","2","","","0.000046000","0.344867000"
"1765","10.008912","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=360449 Win=65535 Len=0","20","2","2","","","0.000075000","0.344942000"
"1768","10.008958","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=363369 Win=65535 Len=0","20","2","2","","","0.000046000","0.344988000"
"1769","10.009010","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=364545 Win=65535 Len=0","20","2","2","","","0.000052000","0.345040000"
"1779","10.009412","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=367465 Win=65535 Len=0","20","2","2","","","0.000048000","0.345442000"
"1780","10.009457","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=370101 Win=65535 Len=0","20","2","2","","","0.000045000","0.345487000"
"1781","10.009509","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=372737 Win=65535 Len=0","20","2","2","","","0.000052000","0.345539000"
"1782","10.009560","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=375657 Win=65535 Len=0","20","2","2","","","0.000051000","0.345590000"
"1783","10.009610","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=376833 Win=65535 Len=0","20","2","2","","","0.000050000","0.345640000"
"1790","10.009922","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=379753 Win=65535 Len=0","20","2","2","","","0.000121000","0.345952000"
"1794","10.010036","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=382389 Win=65535 Len=0","20","2","2","","","0.000086000","0.346066000"
"1795","10.010081","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=385025 Win=65535 Len=0","20","2","2","","","0.000045000","0.346111000"
"1796","10.010132","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=387945 Win=65535 Len=0","20","2","2","","","0.000051000","0.346162000"
"1797","10.010186","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=389121 Win=65535 Len=0","20","2","2","","","0.000054000","0.346216000"
"1804","10.010501","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=392041 Win=65535 Len=0","20","2","2","","","0.000082000","0.346531000"
"1808","10.010612","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=394677 Win=65535 Len=0","20","2","2","","","0.000083000","0.346642000"
"1809","10.010656","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=397313 Win=65535 Len=0","20","2","2","","","0.000044000","0.346686000"
"1810","10.010710","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=400233 Win=65535 Len=0","20","2","2","","","0.000054000","0.346740000"
"1811","10.010775","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=401409 Win=65535 Len=0","20","2","2","","","0.000065000","0.346805000"
"1821","10.011478","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=404329 Win=65535 Len=0","20","2","2","","","0.000338000","0.347508000"
"1822","10.011522","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=406965 Win=65535 Len=0","20","2","2","","","0.000044000","0.347552000"
"1823","10.011574","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=409601 Win=65535 Len=0","20","2","2","","","0.000052000","0.347604000"
"1824","10.011626","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=412521 Win=65535 Len=0","20","2","2","","","0.000052000","0.347656000"
"1825","10.011676","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=413697 Win=65535 Len=0","20","2","2","","","0.000050000","0.347706000"
"1829","10.011868","172.31.187.11","172.31.187.1","TCP","54","med-ltp(24000)  >  4630 [ACK] Seq=1 Ack=417793 Win=65535 Len=0","20","2","2","","","0.000087000","0.347898000"
