"No.","Time","Source","Destination","Protocol","Length","Info","TCP header length","DSCP","DSCP Value","QoS","TOS","tcp_delta_time","tcp_rel_time"
"32408","43.756998","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2108945 Ack=2906 Win=65535 Len=1448 TSval=790407110 TSecr=283830[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.022200000","43.748977000"
"32418","43.840606","212.174.114.237.static.ttnet.com.tr","172.31.187.1","TCP","1514","62433  >  35515 [PSH, ACK] Seq=159141 Ack=154 Win=16245 Len=1460","20","Class Selector 2","CS2","","","0.191956000","43.804988000"
"32419","43.841199","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2110393 Ack=2906 Win=65535 Len=1448 TSval=790407110 TSecr=283830[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.084184000","43.833178000"
"32420","43.846999","xdsl-5195.lodz.dialog.net.pl","172.31.187.1","TCP","60","18581  >  4933 [PSH, ACK] Seq=1 Ack=18 Win=65411 Len=4","20","Class Selector 2","CS2","","","24.112519000","24.419955000"
"32422","43.863399","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2111841 Ack=2906 Win=65535 Len=1448 TSval=790407110 TSecr=283830[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.022200000","43.855378000"
"32427","43.873802","114.205.219.87.dynamic.jazztel.es","172.31.187.1","BitTorrent","1249","Continuation data  ","20","Class Selector 2","CS2","","","0.115776000","43.858994000"
"32428","43.884800","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2113289 Ack=2906 Win=65535 Len=1448 TSval=790407111 TSecr=283831[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021381000","43.876779000"
"32429","43.905002","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2114737 Ack=2906 Win=65535 Len=1448 TSval=790407111 TSecr=283831[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.020202000","43.896981000"
"32431","43.913600","190-21-6-36.baf.movistar.cl","172.31.187.1","TCP","1494","48462  >  4863 [ACK] Seq=135576 Ack=137 Win=7684 Len=1440","20","Class Selector 2","CS2","","","0.046203000","43.873193000"
"32432","43.926201","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2116185 Ack=2906 Win=65535 Len=1448 TSval=790407111 TSecr=283831[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021176000","43.918180000"
"32433","43.948601","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2117633 Ack=2906 Win=65535 Len=1448 TSval=790407111 TSecr=283831[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.022400000","43.940580000"
"32435","43.970202","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2119081 Ack=2906 Win=65535 Len=1448 TSval=790407112 TSecr=283832[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021585000","43.962181000"
"32438","43.989602","pc-166-29-100-190.cm.vtr.net","172.31.187.1","TCP","1514","[TCP Retransmission] 19159  >  4946 [ACK] Seq=74686 Ack=259 Win=64563 Len=1460","20","Class Selector 2","CS2","","","6.813075000","43.365981000"
"32440","43.990801","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2120529 Ack=2906 Win=65535 Len=1448 TSval=790407112 TSecr=283832[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.020599000","43.982780000"
"32442","44.000602","81.202.1.81.dyn.user.ono.com","172.31.187.1","TCP","72","19027  >  4926 [PSH, ACK] Seq=3263 Ack=191 Win=65535 Len=18","20","Assured Forwarding 21","AF21","","","0.133220000","43.758183000"
"32443","44.005801","190-21-6-36.baf.movistar.cl","172.31.187.1","TCP","611","48462  >  4863 [PSH, ACK] Seq=137016 Ack=137 Win=7684 Len=557","20","Class Selector 2","CS2","","","0.092201000","43.965394000"
"32446","44.011402","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2121977 Ack=2906 Win=65535 Len=1448 TSval=790407112 TSecr=283832[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.020587000","44.003381000"
"32447","44.024214","c-213-112-80-192.bbcust.telenor.se","172.31.187.1","TCP","1434","19898  >  4954 [PSH, ACK] Seq=62179 Ack=126749 Win=786 Len=1380","20","Class Selector 2","CS2","","","0.335617000","36.575563000"
"32448","44.056616","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2123425 Ack=2906 Win=65535 Len=1448 TSval=790407112 TSecr=283832[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.045214000","44.048595000"
"32450","44.077819","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2124873 Ack=2906 Win=65535 Len=1448 TSval=790407112 TSecr=283832[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021162000","44.069798000"
"32452","44.143218","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2126321 Ack=2906 Win=65535 Len=1448 TSval=790407113 TSecr=283833[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.065399000","44.135197000"
"32454","44.159407","dsl-63-116-143-189-dynamic.prod-infinitum.com.mx","172.31.187.1","TCP","1506","[TCP Retransmission] itose(4348)  >  35515 [PSH, ACK] Seq=19134 Ack=18 Win=65411 Len=1452","20","Class Selector 2","CS2","","","1.479367000","42.481771000"
"32456","44.165603","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2127769 Ack=2906 Win=65535 Len=1448 TSval=790407113 TSecr=283833[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.022343000","44.157582000"
"32459","44.208605","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2129217 Ack=2906 Win=65535 Len=1448 TSval=790407113 TSecr=283833[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.043002000","44.200584000"
"32461","44.214807","212.174.114.237.static.ttnet.com.tr","172.31.187.1","TCP","1514","62433  >  35515 [PSH, ACK] Seq=160601 Ack=154 Win=16245 Len=1460","20","Class Selector 2","CS2","","","0.238057000","44.179189000"
"32462","44.229804","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2130665 Ack=2906 Win=65535 Len=1448 TSval=790407113 TSecr=283833[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021183000","44.221783000"
"32463","44.245406","74.246.217.87.dynamic.jazztel.es","172.31.187.1","TCP","1496","[TCP Previous segment not captured] 18638  >  4955 [ACK] Seq=290821 Ack=515 Win=63792 Len=1442","20","Class Selector 2","CS2","","","0.682966000","44.092583000"
"32465","44.251004","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2132113 Ack=2906 Win=65535 Len=1448 TSval=790407114 TSecr=283833[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021200000","44.242983000"
"32467","44.259405","84.126.98.118.dyn.user.ono.com","172.31.187.1","BitTorrent","60","Not Interested  ","20","Assured Forwarding 21","AF21","","","0.610743000","36.810967000"
"32468","44.272405","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2133561 Ack=2906 Win=65535 Len=1448 TSval=790407114 TSecr=283833[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021384000","44.264384000"
"32469","44.294009","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2135009 Ack=2906 Win=65535 Len=1448 TSval=790407114 TSecr=283834[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021604000","44.285988000"
"32471","44.311607","81.202.1.81.dyn.user.ono.com","172.31.187.1","TCP","63","19027  >  4926 [PSH, ACK] Seq=3281 Ack=191 Win=65535 Len=9","20","Assured Forwarding 21","AF21","","","0.116123000","44.069188000"
"32472","44.315006","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2136457 Ack=2906 Win=65535 Len=1448 TSval=790407114 TSecr=283834[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.020976000","44.306985000"
"32479","44.336416","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2137905 Ack=2906 Win=65535 Len=1448 TSval=790407115 TSecr=283834[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021410000","44.328395000"
"32481","44.358407","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2139353 Ack=2906 Win=65535 Len=1448 TSval=790407115 TSecr=283834[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021954000","44.350386000"
"32482","44.399219","74.246.217.87.dynamic.jazztel.es","172.31.187.1","TCP","1496","18638  >  4955 [ACK] Seq=292263 Ack=515 Win=63792 Len=1442","20","Class Selector 2","CS2","","","0.153787000","44.246396000"
"32488","44.415411","114.205.219.87.dynamic.jazztel.es","172.31.187.1","BitTorrent","1506","Continuation data  ","20","Class Selector 2","CS2","","","0.329269000","44.400603000"
"32489","44.432007","114.205.219.87.dynamic.jazztel.es","172.31.187.1","BitTorrent","1506","Continuation data  ","20","Class Selector 2","CS2","","","0.016596000","44.417199000"
"32491","44.442606","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2140801 Ack=2906 Win=65535 Len=1448 TSval=790407115 TSecr=283834[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.084199000","44.434585000"
"32493","44.448007","114.205.219.87.dynamic.jazztel.es","172.31.187.1","BitTorrent","1506","Continuation data  ","20","Class Selector 2","CS2","","","0.015983000","44.433199000"
"32494","44.463614","114.205.219.87.dynamic.jazztel.es","172.31.187.1","BitTorrent","1506","Continuation data  ","20","Class Selector 2","CS2","","","0.015607000","44.448806000"
"32496","44.466208","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2142249 Ack=2906 Win=65535 Len=1448 TSval=790407115 TSecr=283834[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.023584000","44.458187000"
"32497","44.481208","114.205.219.87.dynamic.jazztel.es","172.31.187.1","BitTorrent","1506","BitTorrent   ","20","Class Selector 2","CS2","","","0.017564000","44.466400000"
"32498","44.483008","200-112-71-33.baf.movistar.cl","172.31.187.1","TCP","1414","17739  >  35515 [ACK] Seq=95404 Ack=370 Win=17311 Len=1360","20","Class Selector 2","CS2","","","0.735994000","32.764029000"
"32499","44.485609","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2143697 Ack=2906 Win=65535 Len=1448 TSval=790407115 TSecr=283835[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.019401000","44.477588000"
"32500","44.485615","200-112-71-33.baf.movistar.cl","172.31.187.1","TCP","154","17739  >  35515 [PSH, ACK] Seq=96764 Ack=370 Win=17311 Len=100","20","Class Selector 2","CS2","","","0.002607000","32.766636000"
"32503","44.499408","114.205.219.87.dynamic.jazztel.es","172.31.187.1","BitTorrent","1506","Continuation data  ","20","Class Selector 2","CS2","","","0.018200000","44.484600000"
"32505","44.507408","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2145145 Ack=2906 Win=65535 Len=1448 TSval=790407115 TSecr=283835[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021778000","44.499387000"
"32506","44.508409","190-21-6-36.baf.movistar.cl","172.31.187.1","TCP","1494","48462  >  4863 [ACK] Seq=137573 Ack=137 Win=7684 Len=1440","20","Class Selector 2","CS2","","","0.502494000","44.468002000"
"32507","44.515808","114.205.219.87.dynamic.jazztel.es","172.31.187.1","BitTorrent","1506","Continuation data  ","20","Class Selector 2","CS2","","","0.016386000","44.501000000"
"32509","44.528823","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2146593 Ack=2906 Win=65535 Len=1448 TSval=790407116 TSecr=283835[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021415000","44.520802000"
"32511","44.549217","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2148041 Ack=2906 Win=65535 Len=1448 TSval=790407116 TSecr=283835[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.020354000","44.541196000"
"32512","44.566809","190-21-6-36.baf.movistar.cl","172.31.187.1","TCP","1494","48462  >  4863 [ACK] Seq=139013 Ack=137 Win=7684 Len=1440","20","Class Selector 2","CS2","","","0.058400000","44.526402000"
"32514","44.570409","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2149489 Ack=2906 Win=65535 Len=1448 TSval=790407116 TSecr=283836[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021192000","44.562388000"
"32516","44.584410","114.205.219.87.dynamic.jazztel.es","172.31.187.1","BitTorrent","1506","Continuation data  ","20","Class Selector 2","CS2","","","0.068602000","44.569602000"
"32518","44.592615","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2150937 Ack=2906 Win=65535 Len=1448 TSval=790407116 TSecr=283836[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.022188000","44.584594000"
"32519","44.598810","host236.201-252-188.telecom.net.ar","172.31.187.1","TCP","1506","62154  >  35515 [ACK] Seq=125281 Ack=302 Win=33304 Len=1440 TSval=285775883 TSecr=283833[Packet size limited during capture]","32","Class Selector 2","CS2","","","0.905996000","42.391570000"
"32521","44.601809","114.205.219.87.dynamic.jazztel.es","172.31.187.1","BitTorrent","1506","Continuation data  ","20","Class Selector 2","CS2","","","0.017383000","44.587001000"
"32523","44.615211","81.202.1.81.dyn.user.ono.com","172.31.187.1","TCP","63","19027  >  4926 [PSH, ACK] Seq=3290 Ack=191 Win=65535 Len=9","20","Assured Forwarding 21","AF21","","","0.091622000","44.372792000"
"32524","44.623417","190-21-6-36.baf.movistar.cl","172.31.187.1","TCP","1494","48462  >  4863 [ACK] Seq=140453 Ack=137 Win=7684 Len=1440","20","Class Selector 2","CS2","","","0.056583000","44.583010000"
"32526","44.643210","114.205.219.87.dynamic.jazztel.es","172.31.187.1","BitTorrent","1506","Continuation data  ","20","Class Selector 2","CS2","","","0.041283000","44.628402000"
"32527","44.656814","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2152385 Ack=2906 Win=65535 Len=1448 TSval=790407117 TSecr=283836[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.064199000","44.648793000"
"32529","44.661610","114.205.219.87.dynamic.jazztel.es","172.31.187.1","BitTorrent","1506","Continuation data  ","20","Class Selector 2","CS2","","","0.018400000","44.646802000"
"32531","44.662010","84.126.98.118.dyn.user.ono.com","172.31.187.1","TCP","60","6881  >  4918 [ACK] Seq=372 Ack=202 Win=64609 Len=0","20","Assured Forwarding 21","AF21","","","0.247743000","37.213572000"
"32532","44.667010","212.174.114.237.static.ttnet.com.tr","172.31.187.1","TCP","1514","62433  >  35515 [PSH, ACK] Seq=162061 Ack=154 Win=16245 Len=1460","20","Class Selector 2","CS2","","","0.252792000","44.631392000"
"32534","44.678011","114.205.219.87.dynamic.jazztel.es","172.31.187.1","BitTorrent","1506","Continuation data  ","20","Class Selector 2","CS2","","","0.016385000","44.663203000"
"32535","44.678410","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2153833 Ack=2906 Win=65535 Len=1448 TSval=790407117 TSecr=283836[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.021571000","44.670389000"
"32536","44.700612","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2155281 Ack=2906 Win=65535 Len=1448 TSval=790407117 TSecr=283836[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.022202000","44.692591000"
"32538","44.711216","host236.201-252-188.telecom.net.ar","172.31.187.1","TCP","1506","[TCP Retransmission] 62154  >  35515 [ACK, CWR] Seq=118081 Ack=302 Win=33304 Len=1440 TSval=285775884 TSecr=283834","32","Class Selector 2","CS2","","","0.112384000","42.503976000"
"32540","44.715623","114.205.219.87.dynamic.jazztel.es","172.31.187.1","BitTorrent","412","Continuation data  ","20","Class Selector 2","CS2","","","0.037612000","44.700815000"
"32542","44.721020","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2156729 Ack=2906 Win=65535 Len=1448 TSval=790407117 TSecr=283836[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.020390000","44.712999000"
"32543","44.734826","c-213-112-80-192.bbcust.telenor.se","172.31.187.1","TCP","60","[TCP Window Update] 19898  >  4954 [ACK] Seq=63559 Ack=126749 Win=17520 Len=0","20","Class Selector 2","CS2","","","0.539327000","37.286175000"
"32558","44.742423","114.205.219.87.dynamic.jazztel.es","172.31.187.1","TCP","60","6881  >  4964 [ACK] Seq=183385 Ack=379 Win=7504 Len=0","20","Class Selector 2","CS2","","","0.026770000","44.727615000"
"32560","44.784838","78-59-201-167.static.zebra.lt","172.31.187.1","TCP","1514","57857  >  35515 [ACK] Seq=2158177 Ack=2906 Win=65535 Len=1448 TSval=790407118 TSecr=283837[Packet size limited during capture]","32","Assured Forwarding 11","AF11","","","0.063818000","44.776817000"
"32562","44.796829","200-112-71-33.baf.movistar.cl","172.31.187.1","TCP","1414","17739  >  35515 [ACK] Seq=96864 Ack=370 Win=17311 Len=1360","20","Class Selector 2","CS2","","","0.311186000","33.077850000"
"32563","44.799216","200-112-71-33.baf.movistar.cl","172.31.187.1","TCP","154","17739  >  35515 [PSH, ACK] Seq=98224 Ack=370 Win=17311 Len=100","20","Class Selector 2","CS2","","","0.002387000","33.080237000"
