"No.","Time","Source","Destination","Protocol","Length","Info","TCP header length","DSCP","DSCP Value","QoS","TOS","tcp_delta_time","tcp_rel_time"
"1466","9.996370","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=99765 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000011000","0.332400000"
"1467","9.996382","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=101225 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000012000","0.332412000"
"1468","9.996392","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=102401 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000010000","0.332422000"
"1469","9.996398","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=103861 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","0.332428000"
"1470","9.996404","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=105321 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","0.332434000"
"1471","9.996520","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=106497 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000116000","0.332550000"
"1472","9.996532","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=107957 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000012000","0.332562000"
"1473","9.996538","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=109417 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","0.332568000"
"1479","9.996890","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=110593 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000065000","0.332920000"
"1480","9.996945","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=112053 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000055000","0.332975000"
"1481","9.996959","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=113513 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000014000","0.332989000"
"1482","9.996965","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=114689 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","0.332995000"
"1483","9.996991","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=116149 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000026000","0.333021000"
"1484","9.996998","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=117609 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000007000","0.333028000"
"1486","9.997159","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=118785 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000050000","0.333189000"
"1487","9.997175","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=120245 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000016000","0.333205000"
"1488","9.997181","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=121705 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","0.333211000"
"1490","9.997314","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=122881 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000037000","0.333344000"
"1491","9.997323","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=124341 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000009000","0.333353000"
"1492","9.997329","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=125801 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","0.333359000"
"1493","9.997372","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=126977 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000043000","0.333402000"
"1494","9.997379","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=128437 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000007000","0.333409000"
"1495","9.997422","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=129897 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000043000","0.333452000"
"1497","9.997520","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=131073 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000027000","0.333550000"
"1498","9.997525","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=132533 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000005000","0.333555000"
"1499","9.997529","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=133993 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000004000","0.333559000"
"1501","9.997691","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=135169 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000057000","0.333721000"
"1502","9.997744","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=136629 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000053000","0.333774000"
"1503","9.997771","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=138089 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000027000","0.333801000"
"1504","9.997776","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=139265 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000005000","0.333806000"
"1505","9.997782","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=140725 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","0.333812000"
"1506","9.997844","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=142185 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000062000","0.333874000"
"1507","9.997918","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=143361 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000074000","0.333948000"
"1508","9.997932","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=144821 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000014000","0.333962000"
"1509","9.997937","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=146281 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000005000","0.333967000"
"1513","9.998317","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=147457 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000204000","0.334347000"
"1514","9.998331","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=148917 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000014000","0.334361000"
"1515","9.998337","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=150377 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","0.334367000"
"1516","9.998343","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=151553 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","0.334373000"
"1517","9.998362","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=153013 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000019000","0.334392000"
"1518","9.998416","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=154473 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000054000","0.334446000"
"1519","9.998425","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=155649 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000009000","0.334455000"
"1520","9.998431","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=157109 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","0.334461000"
"1521","9.998465","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=158569 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000034000","0.334495000"
"1527","9.998957","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=159745 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000209000","0.334987000"
"1528","9.998969","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=161205 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000012000","0.334999000"
"1529","9.998977","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=162665 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000008000","0.335007000"
"1530","9.998983","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=163841 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","0.335013000"
"1531","9.999026","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=165301 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000043000","0.335056000"
"1532","9.999036","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=166761 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000010000","0.335066000"
"1533","9.999042","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=167937 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","0.335072000"
"1534","9.999080","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=169397 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000038000","0.335110000"
"1535","9.999087","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=170857 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000007000","0.335117000"
"1541","9.999544","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=172033 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000164000","0.335574000"
"1542","9.999555","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=173493 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000011000","0.335585000"
"1543","9.999564","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=174953 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000009000","0.335594000"
"1544","9.999568","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=176129 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000004000","0.335598000"
"1545","9.999574","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=177589 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","0.335604000"
"1546","9.999620","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=179049 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000046000","0.335650000"
"1548","9.999723","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=180225 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000018000","0.335753000"
"1549","9.999728","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=181685 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000005000","0.335758000"
"1550","9.999734","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=183145 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","0.335764000"
"1555","10.000148","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=184321 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000168000","0.336178000"
"1556","10.000158","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=185781 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000010000","0.336188000"
"1557","10.000166","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=187241 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000008000","0.336196000"
"1558","10.000173","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=188417 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000007000","0.336203000"
"1559","10.000217","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=189877 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000044000","0.336247000"
"1560","10.000224","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=191337 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000007000","0.336254000"
"1562","10.000335","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=192513 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000014000","0.336365000"
"1563","10.000342","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=193973 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000007000","0.336372000"
"1564","10.000348","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=195433 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","0.336378000"
"1569","10.000749","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=196609 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000169000","0.336779000"
"1570","10.000761","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=198069 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000012000","0.336791000"
"1571","10.000767","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=199529 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","0.336797000"
"1572","10.000781","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=200705 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000014000","0.336811000"
"1573","10.000787","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=202165 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","0.336817000"
"1574","10.000793","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=203625 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000006000","0.336823000"
"1576","10.000926","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=204801 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000016000","0.336956000"
"1577","10.000933","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=206261 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000007000","0.336963000"
"1578","10.000937","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=207721 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000004000","0.336967000"
"1583","10.001352","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=208897 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000179000","0.337382000"
"1584","10.001366","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=210357 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000014000","0.337396000"
"1585","10.001370","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=211817 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000004000","0.337400000"
"1586","10.001376","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=212993 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","0.337406000"
"1587","10.001380","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=214453 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000004000","0.337410000"
"1588","10.001388","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=215913 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000008000","0.337418000"
"1590","10.001523","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=217089 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000018000","0.337553000"
"1591","10.001530","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=218549 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000007000","0.337560000"
"1592","10.001537","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=220009 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000007000","0.337567000"
"1597","10.001948","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=221185 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000156000","0.337978000"
"1598","10.001960","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=222645 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000012000","0.337990000"
"1599","10.001969","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=224105 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000009000","0.337999000"
"1600","10.001972","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=225281 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000003000","0.338002000"
"1601","10.001978","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=226741 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","0.338008000"
"1602","10.002013","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=228201 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000035000","0.338043000"
"1604","10.002117","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=229377 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000016000","0.338147000"
"1605","10.002123","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=230837 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000006000","0.338153000"
"1606","10.002127","172.31.187.1","172.31.187.11","TCP","1230","4630  >  med-ltp(24000) [PSH, ACK] Seq=232297 Ack=1 Win=65535 Len=1176","20","Default","CS0","","","0.000004000","0.338157000"
"1613","10.002498","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=233473 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000017000","0.338528000"
"1614","10.002546","172.31.187.1","172.31.187.11","TCP","1514","4630  >  med-ltp(24000) [ACK] Seq=234933 Ack=1 Win=65535 Len=1460","20","Default","CS0","","","0.000048000","0.338576000"
